work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2023,2,2,69,219000,19,219000,75,50,70,0
2023,3,2,8,230000,19,230000,75,100,70,1
2023,3,2,8,196000,19,196000,75,100,70,1
2023,3,2,33,110000,19,110000,75,0,70,1
2023,3,2,8,126100,19,126100,75,0,70,0
2023,3,2,8,72000,19,72000,75,0,70,0
2023,2,2,69,175000,19,175000,75,100,70,1
2023,2,2,69,140000,19,140000,75,100,70,1
2023,3,2,25,240500,19,240500,75,0,70,1
2023,3,2,25,137500,19,137500,75,0,70,1
2023,2,2,47,187500,19,187500,75,0,70,1
2023,2,2,47,165000,19,165000,75,0,70,1
2023,2,2,72,60000,8,72914,29,0,28,0
2022,0,3,25,24000,7,25216,26,100,70,0
2023,3,2,89,165750,19,165750,75,0,70,1
2023,3,2,74,225000,19,225000,75,100,70,1
2023,3,2,74,165750,19,165750,75,100,70,1
2023,2,2,69,89700,8,109006,29,0,28,1
2023,2,2,69,55250,8,67141,29,0,28,1
2023,3,2,47,115000,19,115000,75,100,70,1
2023,3,2,79,275000,19,275000,75,0,70,1
2023,3,2,79,175000,19,175000,75,0,70,1
2023,3,2,33,175308,19,175308,75,0,70,1
2023,3,2,33,100706,19,100706,75,0,70,1
2023,3,2,79,235000,19,235000,75,0,70,1
2023,3,2,79,135000,19,135000,75,0,70,1
2023,3,2,33,310000,19,310000,75,0,70,1
2023,3,2,33,229000,19,229000,75,0,70,1
2023,3,2,66,289076,19,289076,75,0,70,1
2023,3,2,66,202353,19,202353,75,0,70,1
2023,3,2,33,65000,7,69751,63,0,60,1
2023,3,2,33,35000,7,37558,63,0,60,1
2023,2,2,88,120000,19,120000,75,100,70,1
2023,2,2,88,100000,19,100000,75,100,70,1
2021,3,2,47,4000000,12,54094,39,100,38,0
2022,2,2,17,1440000,12,18314,39,50,38,0
2023,3,2,33,231250,19,231250,75,100,70,1
2023,3,2,33,138750,19,138750,75,100,70,1
2023,3,2,33,199000,19,199000,75,0,70,1
2023,3,2,33,162000,19,162000,75,0,70,1
2022,0,2,47,100000,19,100000,75,100,70,1
2023,0,2,51,150000,19,150000,75,0,70,1
2023,0,2,51,120000,19,120000,75,0,70,1
2023,3,2,88,150000,19,150000,75,0,70,1
2023,3,2,88,100000,19,100000,75,0,70,1
2022,3,2,29,133000,19,133000,57,0,54,0
2023,3,2,47,272550,19,272550,75,0,70,1
2023,3,2,47,198200,19,198200,75,0,70,1
2023,2,2,47,105000,19,105000,75,0,70,1
2023,3,2,33,187500,19,187500,75,100,70,1
2023,3,2,25,155000,19,155000,75,100,70,1
2023,3,2,25,64000,19,64000,75,100,70,1
2023,3,2,23,235000,19,235000,75,0,70,1
2023,3,2,23,185000,19,185000,75,0,70,1
2023,3,2,47,143100,19,143100,11,0,12,1
2023,3,2,47,113000,19,113000,11,0,12,1
2023,3,2,8,142000,19,142000,75,100,70,1
2023,3,2,47,180560,19,180560,75,0,70,1
2023,3,2,47,115440,19,115440,75,0,70,1
2023,3,2,89,248100,19,248100,75,0,70,1
2023,3,2,89,145900,19,145900,75,0,70,1
2023,3,2,47,120000,19,120000,11,0,12,1
2023,3,2,47,110000,19,110000,11,0,12,1
2023,2,2,69,62000,8,75344,29,100,28,1
2023,2,2,69,52000,8,63192,29,100,28,1
2023,3,2,33,161800,19,161800,75,0,70,1
2023,3,2,33,141600,19,141600,75,0,70,1
2023,2,2,69,48000,8,58331,29,100,28,1
2023,2,2,69,38000,8,46178,29,100,28,1
2023,3,2,33,128000,19,128000,75,100,70,1
2023,3,2,31,110000,19,110000,75,100,70,1
2023,3,2,33,236000,19,236000,75,100,70,1
2023,3,2,33,182000,19,182000,75,100,70,1
2022,2,2,25,1125000,12,14307,39,100,38,0
2022,0,2,47,130000,19,130000,75,0,70,1
2023,3,2,69,261500,19,261500,75,0,70,0
2023,3,2,69,134500,19,134500,75,0,70,0
2022,2,2,47,1100000,12,13989,39,100,38,0
2023,2,2,47,130000,19,130000,75,0,70,1
2023,2,2,47,90000,19,90000,75,0,70,1
2022,3,2,76,125000,19,125000,75,100,70,0
2022,3,2,33,175000,19,175000,75,0,70,1
2022,3,2,33,155000,19,155000,75,0,70,1
2022,3,2,33,153600,19,153600,75,0,70,1
2022,3,2,33,106800,19,106800,75,0,70,1
2022,3,2,47,150000,19,150000,75,0,70,1
2022,3,2,47,140000,19,140000,75,0,70,1
2022,3,2,42,122000,19,122000,75,0,70,1
2022,3,2,42,94500,19,94500,75,0,70,1
2022,3,2,33,170000,19,170000,75,0,70,1
2022,3,2,33,130000,19,130000,75,0,70,1
2022,3,2,42,145000,19,145000,75,0,70,1
2022,3,2,42,128000,19,128000,75,0,70,1
2022,3,2,33,145000,19,145000,75,0,70,1
2022,3,2,33,100000,19,100000,75,0,70,1
2022,3,2,33,120000,19,120000,75,0,70,1
2022,3,2,33,115000,19,115000,75,0,70,1
2022,3,2,7,150000,19,150000,75,100,70,1
2022,2,2,25,150000,19,150000,75,0,70,1
2022,2,2,25,100000,19,100000,75,0,70,1
2022,2,2,47,150000,19,150000,75,100,70,1
2022,2,2,47,127500,19,127500,75,100,70,1
2022,3,2,47,126500,19,126500,75,100,70,1
2022,3,2,47,51000,19,51000,75,100,70,1
2022,2,2,33,260000,19,260000,75,0,70,1
2022,2,2,33,175000,19,175000,75,0,70,1
2022,0,2,5,40000,19,40000,5,100,57,1
2022,0,2,2,40000,19,40000,60,100,6,1
2022,3,2,33,250000,19,250000,75,100,70,1
2022,3,2,33,63000,19,63000,75,100,70,1
2022,3,2,69,210000,19,210000,75,100,70,1
2022,3,2,69,160000,19,160000,75,100,70,1
2022,3,2,47,272550,19,272550,75,100,70,1
2022,3,2,47,198200,19,198200,75,100,70,1
2022,2,2,47,90000,7,94560,28,100,27,1
2022,2,2,47,50000,7,52533,28,100,27,1
2022,3,2,47,220000,19,220000,75,0,70,1
2022,3,2,47,146000,19,146000,75,0,70,1
2022,3,2,75,248400,19,248400,11,100,12,1
2022,3,2,75,183600,19,183600,11,100,12,1
2022,2,2,33,150000,19,150000,75,100,70,1
2022,0,2,68,40000,19,40000,60,100,6,1
2022,3,2,64,4460000,12,56723,39,0,38,0
2022,2,2,33,120000,19,120000,75,0,70,1
2022,2,2,33,95000,19,95000,75,0,70,1
2022,0,2,33,160000,19,160000,75,0,70,1
2022,0,2,33,135000,19,135000,75,0,70,1
2022,0,2,42,23000,7,24165,42,50,41,1
2022,3,2,33,216000,19,216000,75,100,70,1
2022,3,2,33,144000,19,144000,75,100,70,1
2022,0,2,33,85000,19,85000,75,0,70,1
2022,0,2,33,65000,19,65000,75,0,70,1
2022,3,2,25,149000,19,149000,75,100,70,1
2022,3,2,25,119000,19,119000,75,100,70,1
2022,3,2,47,120000,19,120000,75,0,70,1
2022,2,2,47,150000,19,150000,75,0,70,1
2022,2,2,47,110000,19,110000,75,0,70,1
2022,3,2,69,246000,19,246000,75,100,70,1
2022,3,2,69,201000,19,201000,75,100,70,1
2022,3,2,47,190000,19,190000,75,0,70,1
2022,3,2,47,155000,19,155000,75,0,70,1
2022,3,2,66,235000,19,235000,75,100,70,1
2022,3,2,66,185000,19,185000,75,100,70,1
2022,3,2,21,190000,19,190000,75,100,70,1
2022,3,2,21,160000,19,160000,75,100,70,1
2022,0,2,86,100000,19,100000,75,100,70,1
2022,2,2,33,130000,19,130000,75,0,70,1
2022,2,2,33,115000,19,115000,75,0,70,1
2022,2,2,47,75000,8,92350,29,0,28,1
2022,2,2,47,55000,8,67723,29,0,28,1
2022,2,2,33,105000,19,105000,75,0,70,1
2022,2,2,33,70000,19,70000,75,0,70,1
2022,3,2,69,204500,19,204500,75,0,70,1
2022,3,2,69,142200,19,142200,75,0,70,1
2022,3,2,69,192000,19,192000,75,100,70,1
2022,3,2,69,164000,19,164000,75,100,70,1
2022,3,2,33,185900,19,185900,75,0,70,1
2022,3,2,33,129300,19,129300,75,0,70,1
2022,3,2,33,75000,19,75000,75,0,70,1
2022,3,2,45,175000,19,175000,75,0,70,1
2022,3,2,45,120000,19,120000,75,0,70,1
2022,3,2,33,167500,19,167500,75,0,70,1
2022,3,2,33,106500,19,106500,75,0,70,1
2022,2,2,25,75000,19,75000,75,100,70,1
2022,2,2,25,60000,19,60000,75,100,70,1
2022,3,2,8,184000,19,184000,75,100,70,1
2022,3,2,8,142000,19,142000,75,100,70,1
2022,2,2,47,145000,19,145000,75,0,70,1
2022,2,2,47,100000,19,100000,75,0,70,1
2022,0,2,75,10000,19,10000,50,50,47,2
2022,2,2,47,2500000,12,31795,39,100,70,1
2022,2,2,79,198000,15,44365,61,100,58,2
2022,1,2,33,200000,19,200000,75,0,70,1
2022,1,2,33,145000,19,145000,75,0,70,1
2022,2,2,33,75000,8,92350,29,100,28,1
2022,2,2,33,60000,8,73880,29,100,28,1
2022,3,2,8,192000,19,192000,75,100,70,1
2022,3,2,8,164000,19,164000,75,100,70,1
2022,1,2,33,310000,19,310000,75,100,70,1
2022,1,2,33,239000,19,239000,75,100,70,1
2022,3,2,25,120000,19,120000,75,0,70,1
2022,3,2,25,95000,19,95000,75,0,70,1
2022,3,2,69,145000,19,145000,75,0,70,1
2022,3,2,69,135000,19,135000,75,0,70,1
2022,3,2,33,78000,19,78000,75,0,70,1
2022,3,2,33,70000,7,73546,26,0,25,1
2022,3,2,33,35000,7,36773,26,0,25,1
2022,2,2,33,160000,19,160000,75,100,70,1
2022,2,2,33,120000,19,120000,75,100,70,1
2022,2,2,33,2800000,12,35610,39,50,38,0
2022,3,2,3,125000,19,125000,16,100,17,0
2022,3,2,33,95000,19,95000,75,0,70,1
2022,3,2,47,45000,7,47280,26,0,25,1
2022,3,2,47,36000,7,37824,26,0,25,1
2022,3,2,25,115934,19,115934,75,100,70,1
2022,3,2,25,81666,19,81666,75,100,70,1
2022,3,2,47,175000,19,175000,75,100,70,1
2022,3,2,47,140000,19,140000,75,100,70,1
2022,3,2,88,249500,19,249500,75,0,70,1
2022,3,2,88,149850,19,149850,75,0,70,1
2022,2,2,4,122500,19,122500,75,100,70,1
2022,2,2,4,100000,19,100000,75,100,70,1
2022,3,2,47,249500,19,249500,75,0,70,1
2022,3,2,47,149850,19,149850,75,0,70,1
2022,0,2,25,55000,19,55000,75,0,70,1
2022,0,2,25,48000,19,48000,75,0,70,1
2022,3,2,89,249500,19,249500,75,0,70,1
2022,3,2,89,149850,19,149850,75,0,70,1
2022,2,2,23,56000,7,58837,28,100,27,2
2022,3,2,33,190000,19,190000,75,100,70,1
2022,3,2,33,120000,19,120000,75,100,70,1
2022,3,2,25,127000,19,127000,75,100,70,1
2022,3,2,25,104000,19,104000,75,100,70,1
2022,3,2,47,210000,19,210000,75,100,70,1
2022,3,2,47,150000,19,150000,75,100,70,1
2022,3,2,69,150000,19,150000,75,100,70,1
2022,3,2,33,210000,19,210000,75,100,70,1
2022,3,2,33,130000,19,130000,75,100,70,1
2022,3,2,47,182750,19,182750,75,100,70,1
2022,3,2,47,161500,19,161500,75,100,70,1
2022,2,2,25,102640,19,102640,75,100,70,1
2022,2,2,25,66100,19,66100,75,100,70,1
2022,3,2,89,210000,19,210000,75,100,70,1
2022,3,2,89,150000,19,150000,75,100,70,1
2022,3,2,33,198800,19,198800,75,0,70,1
2022,3,2,33,122600,19,122600,75,0,70,1
2022,2,2,33,130000,19,130000,75,100,70,1
2022,2,2,33,80000,19,80000,75,100,70,1
2022,3,2,47,136000,19,136000,75,100,70,1
2022,3,2,47,104000,19,104000,75,100,70,1
2022,3,2,25,150000,19,150000,75,100,70,1
2022,3,2,25,100000,19,100000,75,100,70,1
2022,1,2,47,159000,19,159000,75,100,70,1
2022,1,2,47,130000,19,130000,75,100,70,1
2022,3,2,33,215000,19,215000,75,100,70,1
2022,3,2,33,150000,19,150000,75,100,70,1
2022,2,2,33,187000,19,187000,75,100,70,1
2022,2,2,33,153000,19,153000,75,100,70,1
2022,3,2,69,255000,19,255000,54,100,51,1
2022,3,2,69,185000,19,185000,54,100,51,1
2022,2,2,25,350000,8,430967,29,0,28,1
2022,2,2,25,45000,8,55410,29,0,28,1
2022,3,2,25,48000,7,50432,26,0,25,1
2022,3,2,25,38000,7,39925,26,0,25,1
2022,3,2,25,169000,19,169000,75,0,70,1
2022,3,2,25,110600,19,110600,75,0,70,1
2022,0,2,12,58000,7,60938,20,0,20,0
2022,3,2,14,140000,19,140000,75,100,70,1
2022,3,2,14,120000,19,120000,75,100,70,1
2022,3,2,0,10000,19,10000,11,50,1,2
2022,0,2,25,50000,19,50000,75,50,70,0
2022,2,2,67,134000,19,134000,75,100,70,1
2022,2,2,67,124000,19,124000,75,100,70,1
2022,3,2,25,166700,19,166700,75,0,70,1
2022,3,2,25,119000,19,119000,75,0,70,1
2022,0,2,47,124234,19,124234,75,0,70,1
2022,0,2,47,74540,19,74540,75,0,70,1
2022,2,2,25,100000,19,100000,75,100,70,1
2022,2,2,25,65000,19,65000,75,100,70,1
2021,2,2,25,1250000,12,16904,39,50,38,0
2022,0,2,3,200000,19,200000,11,50,12,0
2022,0,2,69,12000,19,12000,2,100,3,0
2022,3,2,33,220000,19,220000,75,100,70,1
2022,3,2,33,146000,19,146000,75,100,70,1
2022,3,2,33,65000,7,68293,26,0,25,1
2022,3,2,49,110000,19,110000,75,0,70,1
2022,3,2,49,70000,19,70000,75,0,70,1
2022,3,2,31,190000,19,190000,75,100,70,1
2022,3,2,31,135000,19,135000,75,100,70,1
2022,3,2,47,128000,19,128000,75,0,70,1
2022,3,2,47,81500,19,81500,75,0,70,1
2022,3,2,47,173000,19,173000,75,100,70,1
2022,3,2,47,110000,19,110000,75,100,70,1
2022,3,2,69,192000,19,192000,75,0,70,1
2022,3,2,69,120000,19,120000,75,0,70,1
2022,3,2,85,190000,19,190000,75,100,70,0
2022,3,2,33,194000,19,194000,75,100,70,1
2022,3,2,33,129400,19,129400,75,100,70,1
2022,3,2,25,201000,19,201000,75,100,70,1
2022,3,2,25,89200,19,89200,75,100,70,1
2022,3,2,47,165000,19,165000,75,0,70,1
2022,3,2,47,125000,19,125000,75,0,70,1
2022,3,2,8,230000,19,230000,75,100,70,1
2022,3,2,8,196000,19,196000,75,100,70,1
2022,2,2,69,130000,19,130000,75,0,70,1
2022,2,2,69,90000,19,90000,75,0,70,1
2022,2,2,73,150000,19,150000,75,100,70,1
2022,2,2,73,100000,19,100000,75,100,70,1
2022,2,2,69,230000,19,230000,75,0,70,1
2022,2,2,69,150000,19,150000,75,0,70,1
2022,2,2,73,130000,19,130000,75,100,70,1
2022,2,2,47,180000,19,180000,75,0,70,1
2022,2,2,47,120000,19,120000,75,0,70,1
2022,3,2,25,192500,19,192500,75,100,70,1
2022,3,2,25,140000,19,140000,75,100,70,1
2022,3,2,33,152500,19,152500,75,0,70,1
2022,3,2,25,65000,19,65000,75,100,70,1
2022,3,2,25,55000,19,55000,75,100,70,1
2022,3,2,33,178750,19,178750,75,0,70,1
2022,3,2,33,160000,19,160000,75,0,70,1
2022,2,2,47,60000,7,63040,28,100,27,1
2022,2,2,74,165000,19,165000,75,0,70,1
2022,2,2,74,135000,19,135000,75,0,70,1
2022,3,2,4,170000,19,170000,75,100,70,1
2022,3,2,4,125000,19,125000,75,100,70,1
2022,3,2,33,105000,19,105000,75,0,70,1
2022,3,2,33,70000,19,70000,75,0,70,1
2022,3,2,47,130000,19,130000,75,0,70,1
2022,3,2,47,95000,19,95000,75,0,70,1
2022,3,2,47,203500,19,203500,75,0,70,1
2022,3,2,47,152000,19,152000,75,0,70,1
2022,3,2,33,197430,19,197430,75,100,70,1
2022,3,2,33,134760,19,134760,75,100,70,1
2022,2,2,47,120000,19,120000,75,100,70,1
2022,3,2,33,197000,19,197000,75,0,70,1
2022,3,2,33,99000,19,99000,75,0,70,1
2022,3,2,33,162000,19,162000,75,100,70,1
2022,2,2,33,105120,7,110446,47,0,44,1
2022,2,2,33,75360,7,79178,47,0,44,1
2022,2,2,42,57000,8,70186,29,0,28,1
2022,2,2,42,42000,8,51716,29,0,28,1
2022,3,2,31,149040,19,149040,75,100,70,1
2022,3,2,31,113900,19,113900,75,100,70,1
2020,2,2,17,95000,19,95000,75,0,70,1
2021,3,2,25,115000,19,115000,75,100,70,2
2022,3,2,25,171000,19,171000,75,100,6,0
2022,0,2,27,13000,19,13000,2,100,3,2
2022,0,1,26,50000,19,50000,7,100,70,2
2022,3,2,47,185900,19,185900,75,0,70,1
2022,3,2,47,129300,19,129300,75,0,70,1
2022,3,2,33,230000,19,230000,75,100,70,1
2022,3,2,33,154600,19,154600,75,100,70,1
2022,2,2,33,75000,19,75000,75,100,70,1
2022,3,2,33,213000,19,213000,75,0,70,1
2022,3,2,33,152000,19,152000,75,0,70,1
2022,3,2,47,120000,19,120000,75,100,70,1
2022,3,2,47,110000,19,110000,75,0,70,1
2022,3,2,47,70000,19,70000,75,0,70,1
2022,3,2,75,227200,19,227200,11,100,12,1
2022,3,2,75,168000,19,168000,11,100,12,1
2021,0,2,0,20000,19,20000,3,0,4,1
2022,2,2,47,61000,7,64090,20,0,20,1
2022,2,2,47,58000,7,60938,20,0,20,1
2022,3,2,66,243000,19,243000,75,100,70,1
2022,3,2,66,183000,19,183000,75,100,70,1
2022,3,2,33,150000,19,150000,75,0,70,1
2022,2,2,47,130000,19,130000,75,100,70,1
2022,2,2,47,90000,19,90000,75,100,70,1
2022,2,2,25,165000,19,165000,75,0,70,1
2022,2,2,25,124000,19,124000,75,0,70,1
2022,3,2,33,178000,19,178000,11,0,12,1
2022,3,2,33,132000,19,132000,11,0,12,1
2022,3,2,33,300000,19,300000,75,0,70,1
2022,3,2,25,116000,19,116000,75,100,70,1
2022,3,2,25,96000,19,96000,75,100,70,1
2022,3,2,25,75000,8,92350,29,0,28,1
2022,3,2,25,57000,8,70186,29,0,28,1
2022,3,2,25,105000,19,105000,75,0,70,1
2022,3,2,25,70000,19,70000,75,0,70,1
2022,2,2,73,137000,2,105236,11,50,12,0
2022,3,2,25,100000,19,100000,75,0,70,1
2022,0,2,69,189750,19,189750,75,0,70,1
2022,0,2,69,140250,19,140250,75,0,70,1
2022,3,2,25,130000,19,130000,75,0,70,1
2022,2,2,25,160000,19,160000,75,0,70,1
2022,2,2,25,109000,19,109000,75,0,70,1
2022,3,2,88,250000,19,250000,75,0,70,1
2022,3,2,88,150000,19,150000,75,0,70,1
2022,2,2,25,206000,19,206000,75,0,70,1
2022,3,2,33,135000,19,135000,75,0,70,1
2022,3,2,69,110000,7,115573,28,100,27,1
2022,3,2,69,70000,7,73546,28,100,27,1
2022,3,2,33,40000,7,42026,26,0,25,1
2022,3,2,33,191200,19,191200,75,0,70,1
2022,0,2,72,63000,7,66192,20,50,20,0
2022,0,2,0,50000,19,50000,75,100,18,2
2022,3,2,33,230000,19,230000,75,0,70,0
2022,3,2,33,154600,19,154600,75,0,70,0
2022,2,2,25,80000,19,80000,75,100,70,0
2022,3,2,4,135000,19,135000,75,0,70,1
2022,3,2,4,110000,19,110000,75,0,70,1
2022,2,2,29,155000,19,155000,75,0,70,1
2022,2,2,29,140000,19,140000,75,0,70,1
2022,3,2,33,205000,19,205000,75,100,70,1
2022,3,2,33,179500,19,179500,75,0,70,1
2022,3,2,33,134000,19,134000,75,0,70,1
2022,3,2,47,145000,19,145000,75,100,70,1
2022,3,2,31,235000,19,235000,75,100,70,1
2022,3,2,31,175000,19,175000,75,100,70,1
2022,0,2,42,26000,7,27317,26,50,25,0
2022,2,2,33,90000,19,90000,75,100,70,1
2022,2,2,49,165000,19,165000,75,0,70,1
2022,2,2,49,135000,19,135000,75,0,70,1
2022,3,2,33,168400,19,168400,75,0,70,1
2022,3,2,33,105200,19,105200,75,0,70,1
2022,2,2,51,70000,8,86193,29,100,28,1
2022,2,2,51,40000,8,49253,29,100,28,1
2022,3,2,33,200000,19,200000,75,0,70,1
2022,3,2,47,198800,19,198800,75,0,70,1
2022,3,2,47,122600,19,122600,75,0,70,1
2022,0,1,69,100000,19,100000,41,100,40,1
2022,2,2,12,100000,7,105066,28,50,27,1
2022,2,2,4,85000,8,104663,29,0,28,1
2022,2,2,4,60000,8,73880,29,0,28,1
2022,3,2,33,125000,19,125000,75,100,70,1
2022,3,2,33,110000,19,110000,75,100,70,1
2022,3,2,47,148000,19,148000,75,100,70,1
2022,3,2,47,107000,19,107000,75,100,70,1
2022,2,2,25,100000,19,100000,11,0,12,1
2022,2,2,25,65000,19,65000,11,0,12,1
2022,3,2,33,60000,7,63040,63,0,60,1
2022,3,2,33,35000,7,36773,63,0,60,1
2022,3,2,45,299500,19,299500,75,0,70,1
2022,3,2,45,245100,19,245100,75,0,70,1
2022,3,2,47,168000,19,168000,75,100,70,1
2022,3,2,47,130000,19,130000,75,100,70,1
2022,2,2,33,161000,19,161000,75,100,70,1
2022,2,2,33,118000,19,118000,75,100,70,1
2022,3,2,8,205000,19,205000,75,100,70,1
2022,3,2,45,247500,19,247500,75,0,70,1
2022,3,2,45,172200,19,172200,75,0,70,1
2022,3,2,36,65000,7,68293,42,0,41,0
2022,3,2,25,177000,19,177000,75,0,70,1
2022,3,2,25,131000,19,131000,75,0,70,1
2022,3,2,33,146000,19,146000,75,0,70,1
2022,3,2,33,102000,19,102000,75,0,70,1
2022,2,2,33,80000,19,80000,75,0,70,1
2022,2,2,33,65000,19,65000,75,0,70,1
2022,3,2,33,50000,8,61566,29,100,28,1
2022,3,2,33,35000,8,43096,29,100,28,1
2022,2,2,33,175000,19,175000,75,100,70,1
2022,2,2,33,135000,19,135000,75,100,70,1
2022,0,2,47,80000,19,80000,75,0,70,1
2022,3,2,33,231250,19,231250,75,100,70,1
2022,3,2,33,138750,19,138750,75,100,70,1
2022,3,2,4,193750,19,193750,75,100,70,1
2022,3,2,4,116250,19,116250,75,100,70,1
2022,3,2,4,231250,19,231250,75,100,70,1
2022,3,2,4,138750,19,138750,75,100,70,1
2022,3,2,33,193750,19,193750,75,100,70,1
2022,3,2,33,116250,19,116250,75,100,70,1
2022,3,2,47,208000,19,208000,75,100,70,1
2022,3,2,47,127000,19,127000,75,100,70,1
2022,3,2,89,300000,19,300000,75,100,70,1
2022,3,2,89,196000,19,196000,75,100,70,1
2021,2,1,9,45555,19,45555,3,50,11,1
2022,3,2,47,205000,19,205000,75,100,70,1
2022,3,2,47,185000,19,185000,75,100,70,1
2022,3,2,69,247500,19,247500,75,0,70,1
2022,3,2,69,172200,19,172200,75,0,70,1
2022,3,2,25,110000,19,110000,75,0,70,1
2022,0,2,47,6600000,10,17684,35,100,34,1
2022,3,2,46,375000,19,375000,75,50,70,0
2022,3,2,47,225000,19,225000,75,0,70,1
2022,3,2,47,156400,19,156400,75,0,70,1
2022,2,2,69,85000,8,104663,29,0,28,1
2022,2,2,69,65000,8,80036,29,0,28,1
2022,3,2,47,140700,19,140700,75,0,70,1
2022,3,2,47,93800,19,93800,75,0,70,1
2022,3,2,47,350000,19,350000,75,100,70,1
2022,3,2,47,135000,19,135000,75,100,70,1
2022,0,3,11,12000,19,12000,54,100,70,0
2022,2,2,69,100000,3,104697,13,100,14,0
2022,0,2,68,33000,19,33000,42,100,20,2
2022,0,2,74,33000,7,34672,42,100,20,2
2022,3,2,69,201000,19,201000,75,0,70,1
2022,3,2,69,119000,19,119000,75,0,70,1
2022,3,2,33,175000,19,175000,75,100,70,1
2022,3,2,25,154560,19,154560,75,0,70,1
2022,3,2,25,123648,19,123648,75,0,70,1
2022,2,2,33,170000,19,170000,75,0,70,1
2022,2,2,33,145000,19,145000,75,0,70,1
2022,3,2,33,135000,19,135000,75,100,70,1
2022,3,2,33,100000,19,100000,75,100,70,1
2022,3,2,47,247500,19,247500,75,0,70,1
2022,3,2,47,172200,19,172200,75,0,70,1
2022,3,2,47,177500,19,177500,75,100,70,1
2022,3,2,47,134000,19,134000,75,100,70,1
2022,3,2,31,192564,19,192564,75,100,70,1
2022,3,2,31,144854,19,144854,75,100,70,1
2022,3,2,33,179305,19,179305,75,100,70,1
2022,3,2,33,142127,19,142127,75,100,70,1
2022,3,2,33,315000,19,315000,75,100,70,1
2022,3,2,33,225000,19,225000,75,100,70,1
2022,3,2,47,243900,19,243900,75,100,70,1
2022,3,2,47,156600,19,156600,75,100,70,1
2022,2,2,25,79000,19,79000,75,0,70,1
2022,2,2,48,85000,7,89306,4,50,5,0
2022,3,2,33,182500,19,182500,75,100,70,1
2022,3,2,33,128500,19,128500,75,100,70,1
2022,0,2,37,77300,19,77300,75,100,70,1
2022,0,2,37,45600,19,45600,75,100,70,1
2022,3,2,25,110000,19,110000,75,100,70,1
2022,3,2,31,210000,19,210000,75,100,70,1
2022,3,2,31,136000,19,136000,75,100,70,1
2022,3,2,20,12000,7,12608,70,100,66,2
2022,3,2,33,170000,19,170000,75,100,70,1
2022,3,2,33,140000,19,140000,75,100,70,1
2022,3,2,33,247500,19,247500,75,0,70,1
2022,3,2,33,172200,19,172200,75,0,70,1
2022,3,2,33,225000,19,225000,75,0,70,1
2022,3,2,33,184100,19,184100,75,0,70,1
2022,2,2,47,100000,19,100000,75,100,70,1
2022,2,2,47,85000,19,85000,75,100,70,1
2022,2,2,47,78000,19,78000,75,100,70,1
2022,3,2,33,161000,19,161000,75,100,70,1
2022,1,2,58,205000,19,205000,75,0,70,1
2022,1,2,58,160000,19,160000,75,0,70,1
2022,0,2,33,50000,8,61566,29,100,28,1
2022,0,2,33,40000,8,49253,29,100,28,1
2022,3,2,47,245000,19,245000,75,0,70,1
2022,3,2,47,180000,19,180000,75,0,70,1
2022,3,2,33,220000,19,220000,75,0,70,1
2022,3,2,47,198440,19,198440,75,0,70,0
2022,3,2,47,144000,19,144000,75,0,70,0
2022,3,2,33,240000,19,240000,75,0,70,1
2022,3,2,47,198440,19,198440,75,0,70,1
2022,3,2,47,144000,19,144000,75,0,70,1
2022,2,2,25,150000,19,150000,75,100,70,1
2022,2,2,47,47000,8,57872,29,50,28,1
2022,0,2,25,64000,19,64000,75,100,70,0
2022,0,2,47,38000,7,39925,28,50,27,0
2022,3,2,69,187200,19,187200,11,100,12,1
2022,3,2,69,116100,19,116100,11,100,12,1
2022,3,2,25,150000,19,150000,75,0,70,1
2022,3,2,25,127000,19,127000,75,0,70,1
2022,3,2,33,275000,19,275000,75,100,70,1
2022,3,2,33,166000,19,166000,75,100,70,1
2022,3,2,47,159699,19,159699,75,0,70,1
2022,3,2,47,138938,19,138938,75,0,70,1
2022,0,2,11,76000,19,76000,75,50,70,0
2022,3,2,4,84000,8,103432,29,0,28,1
2022,3,2,4,75000,8,92350,29,0,28,1
2022,3,2,25,80000,19,80000,75,0,70,1
2022,3,2,25,52500,19,52500,75,0,70,1
2022,3,2,33,236000,19,236000,75,100,70,1
2022,3,2,33,182000,19,182000,75,100,70,1
2022,3,2,47,180000,19,180000,75,100,70,1
2022,3,2,25,135000,19,135000,75,100,70,1
2022,2,2,88,240000,19,240000,75,100,70,1
2022,0,3,25,125404,19,125404,15,50,70,2
2022,3,2,33,195000,19,195000,75,100,70,1
2022,3,2,33,110000,19,110000,75,0,70,1
2022,3,2,39,123000,19,123000,75,0,70,1
2022,3,2,39,92250,19,92250,75,0,70,1
2022,2,2,66,180000,19,180000,75,100,70,1
2022,2,2,66,100000,19,100000,75,100,70,1
2022,3,2,33,97000,19,97000,75,100,70,1
2022,3,2,33,90000,19,90000,75,100,70,1
2022,3,2,69,180000,19,180000,75,100,70,1
2022,3,2,33,260000,19,260000,75,0,70,1
2022,3,2,33,180000,19,180000,75,0,70,1
2022,1,2,4,210000,19,210000,75,100,70,1
2022,1,2,4,157000,19,157000,75,100,70,1
2022,2,2,25,80000,19,80000,75,0,70,1
2022,2,2,25,52500,19,52500,75,0,70,1
2022,3,2,31,128000,19,128000,75,0,70,1
